Inteiro Teor;Título;Estágio;Órgão;Amostras
https://pje.trt2.jus.br/jurisprudencia/69d6063518bcdea6c3e217850aad890f;Processo ATOrd - 1000028-78.2015.5.02.0313;Sentença - Data de assinatura: 10/03/2016;Órgão julgador: 3ª Vara do Trabalho de Guarulhos;• Ainda que assim não fosse, a própria reclamante confirmou em seu depoimento pessoal que houve a implantação em todas as lojas da reclamada de cardápios compostos de salada verde, proteína, salada de fruta, iogurte, salpicão, suco e, posteriormente, arroz e feijão....
https://pje.trt2.jus.br/jurisprudencia/f6602d866897dcc6619904ef146bfe57;Processo ATOrd - 1001237-23.2015.5.02.0462;Sentença - Data de assinatura: 09/03/2016;Órgão julgador: 2ª Vara do Trabalho de São Bernardo do Campo;• A reclamada confessa que oferecia lanche até o 2º semestre de 2012, quando foi implantado um novo cardápio para os empregados, contendo opções, inclusive arroz e feijão. A implantação do novo cardápio para os empregados é fato de conhecimento do juízo, diante das inúmeras demandas ajuizadas com o mesmo objeto. A reclamante admitiu que recebia arroz, feijão e hambúrguer, ou seja, o novo cardápio....
https://pje.trt2.jus.br/jurisprudencia/96194ea949b60388b43a9141f4472baa;Processo ROT - 1001238-86.2014.5.02.0609;Acórdão - Data de assinatura: 08/03/2016;Relator(a): Sonia Maria Lacerda;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/f803e486053d1d64f972c0c31095e951;Processo ATOrd - 1001656-86.2015.5.02.0383;Sentença - Data de assinatura: 03/03/2016;Órgão julgador: 3ª Vara do Trabalho de Osasco;"• Ioneide não estava preparando o arroz gohan; que houve queixas de clientes e a depoente foi falar com o coordenador Irinaldo na cozinha; que depois a Sra. Ioneide compareceu à cozinha e retornou xingando a reclamante; que a depoente estava com uma cesta na mão e nervosa arremessou na Sra. Ioneide; que a Sra...."
https://pje.trt2.jus.br/jurisprudencia/be18cd8e15ac58c94ce02441074a051f;Processo ROT - 1001149-14.2015.5.02.0614;Acórdão - Data de assinatura: 01/03/2016;Relator(a): Valdir Florindo;Ementa:
https://pje.trt2.jus.br/jurisprudencia/90335ceacdc476d205320df4172947f3;Processo ATSum - 1002522-42.2015.5.02.0465;Sentença - Data de assinatura: 29/02/2016;Órgão julgador: 5ª Vara do Trabalho de São Bernardo do Campo;• No caso da alimentação não está claro no que consistia a precariedade informada, na medida que em depoimento a autora disse que havia arroz, feijão e ovo (e sua testemunha disse que havia alimentação)....
https://pje.trt2.jus.br/jurisprudencia/f33e1659c7812b283f2ee94775dae017;Processo ATOrd - 1000674-88.2015.5.02.0604;Sentença - Data de assinatura: 29/02/2016;Órgão julgador: 4ª Vara do Trabalho de São Paulo - Zona Leste;"• >trabalhava no horário das 7h00 às 16h00, em escala de 5x1, com 1 folga na semana e 1 domingo por mês; que o reclamante trabalhava no mesmo horário, em escala 6x1; que tanto o depoente quanto o reclamante faziam 1 hora de intervalo para refeição; que o reclamante era técnico de manutenção; que o reclamante utilizava dos seguintes EPis: luva, óculos, auricular, calça, casaco, luva e bota; que havia um produto químico Degraise que era desengordurante; que era fornecido ao reclamante arroz..."
https://pje.trt2.jus.br/jurisprudencia/7e059b9466cffdb9fe8d5ff6baa72e5f;Processo DC - 1001735-50.2015.5.02.0000;Acórdão - Data de assinatura: 29/02/2016;Relator(a): Ivani Contini Bramante;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/1d43375089aebe10d8157579b49527ca;Processo ATSum - 1002675-75.2015.5.02.0465;Sentença - Data de assinatura: 29/02/2016;Órgão julgador: 5ª Vara do Trabalho de São Bernardo do Campo;• Vale-refeiçãoO depoimento da autora deixa entrever que ao menos havia disponibilidade de alimentos, enquanto o preposto informou em audiência que a refeição consistia em arroz...
https://pje.trt2.jus.br/jurisprudencia/a9dfb1d3db307fc5d01df25daf14a589;Processo ROT - 1000767-63.2014.5.02.0385;Acórdão - Data de assinatura: 25/02/2016;Relator(a): Francisco Ferreira Jorge Neto;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/3afc916318fa729e665f67444fb78f34;Processo DC - 1001800-45.2015.5.02.0000;Acórdão - Data de assinatura: 25/02/2016;Relator(a): Francisco Ferreira Jorge Neto;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/a59e1cfac01123b7d9e1cc0d134e7e18;Processo ATOrd - 1001356-12.2014.5.02.0464;Sentença - Data de assinatura: 25/02/2016;Órgão julgador: 4ª Vara do Trabalho de São Bernardo do Campo;• A Reclamada alega que é participante do PAT, e que fornecia alimentação diária de valores superiores aos convencionados, e que a partir do segundo semestre de 2012 implementou cardápio com opção de arroz e feijão em vez de sanduíche, com refeições balanceadas por nutricionistas.A Reclamante não compareceu em audiência de id 8eeb7ed, pelo que lhe foi aplicada pena de confissão quanto à matéria de fato....
https://pje.trt2.jus.br/jurisprudencia/2779f5df4eeed700c33de108ba37b1f3;Processo ATOrd - 1001279-03.2014.5.02.0464;Sentença - Data de assinatura: 24/02/2016;Órgão julgador: 4ª Vara do Trabalho de São Bernardo do Campo;• A Reclamada alega que é participante do PAT, e que fornecia alimentação diária de valores superiores aos convencionados, e que a partir do segundo semestre de 2012 implementou cardápio com opção de arroz e feijão em vez de sanduíche, com refeições balanceadas por nutricionistas....
https://pje.trt2.jus.br/jurisprudencia/a82555db3fb6d4c8c2fa6d3b993cc4ee;Processo ATSum - 1001470-97.2015.5.02.0501;Sentença - Data de assinatura: 23/02/2016;Órgão julgador: 1ª Vara do Trabalho de Taboão da Serra;"• Em depoimento pessoal, assim registrou a preposta: ""que a alimentação atualmente é através de refeição (arroz, feijão, proteína, salada, fruta e hamburguer); que antes era lanche baseado no cardápio mais iogurte e água de coco; que não havia local para passar uniforme"" - grifado...."
https://pje.trt2.jus.br/jurisprudencia/6cde14982cd87f599e49fc40dfc420d6;Processo ROT - 1000992-50.2015.5.02.0708;Acórdão - Data de assinatura: 23/02/2016;Relator(a): Fernando Antonio Sampaio da Silva;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/df431baa2482cc7ff27b7838d6e5b49f;Processo ATOrd - 1001083-93.2015.5.02.0465;Sentença - Data de assinatura: 20/02/2016;Órgão julgador: 5ª Vara do Trabalho de São Bernardo do Campo;• Destaca que os lanches ofertados superam o valor mínimo estipulado pelo benefício coletivo, além do fato de que várias opções de alimentação foram propiciadas com a implantação de um novo cardápio composto de quatorze refeições, contendo além do prato principal (arroz e feijão), salada, fruta e bebida.À análise....
https://pje.trt2.jus.br/jurisprudencia/aaab6b67564919045b4fe33359bfdc75;Processo ATOrd - 1001258-93.2015.5.02.0463;Sentença - Data de assinatura: 19/02/2016;Órgão julgador: 3ª Vara do Trabalho de São Bernardo do Campo;• A prova oral produzida pelo autor confirmou que normalmente, deveriam comer arroz e feijão, porém, acabam comendo lanches por que os responsáveis pela preparação dos alimentos não faziam a comida. Considerando que a contraprova realizada pela ré não presenciava o intervalo do reclamante, não se pode presumir como verdadeiras suas declarações no sentido de que havia comida disponível....
https://pje.trt2.jus.br/jurisprudencia/f089e47ba725ccb1d15a511b4fc9319c;Processo ATOrd - 1002606-96.2015.5.02.0609;Sentença - Data de assinatura: 19/02/2016;Órgão julgador: 9ª Vara do Trabalho de São Paulo - Zona Leste;• O reclamante confessa, em depoimento, que a reclamada sempre forneceu refeição 'in natura', sendo no primeiro ano refeição do tipo 'lanche', como os comercializados pela reclamada, e, após, refeição comum, como arroz, feijão, e mistura do cardápio fornecido pela empresa.Assim, resta improcedente o pedido.2.1.5....
https://pje.trt2.jus.br/jurisprudencia/574dff04893c9c95ece5b786b7bdd7bc;Processo ATOrd - 1001683-26.2015.5.02.0462;Sentença - Data de assinatura: 18/02/2016;Órgão julgador: 2ª Vara do Trabalho de São Bernardo do Campo;• A reclamada confessa que oferecia lanche até o 2º semestre de 2012, quando foi implantado um novo cardápio para os empregados, contendo opções, inclusive arroz e feijão. A implantação do novo cardápio para os empregados é fato de conhecimento do juízo, diante das inúmeras demandas ajuizadas com o mesmo objeto. A reclamante admitiu que recebia arroz, feijão e hambúrguer, ou seja, o novo cardápio....
https://pje.trt2.jus.br/jurisprudencia/45cc971e190643673de00227b650a424;Processo ATOrd - 1000023-85.2015.5.02.0465;Sentença - Data de assinatura: 12/02/2016;Órgão julgador: 5ª Vara do Trabalho de São Bernardo do Campo;• Não é crível que a salada e o arroz estivessem queimados todos os dias como dito em depoimento, lembrando-se que saladas são comercializadas no estabelecimento da ré.A testemunha Jhenny disse que era servido arroz, feijão e carne de hamburguer, embora não todos os dias....
https://pje.trt2.jus.br/jurisprudencia/e81a6379e936032fad8f6c256fc4fd24;Processo ATOrd - 1001200-08.2015.5.02.0361;Despacho - Data de assinatura: 11/02/2016;Órgão julgador: 1ª Vara do Trabalho de Mauá;"• 4- por um tempo, a reclamante atuou no noturno, cujo horário deve ser das 15h às 22h (pois a reclamante era menor e não poderia ultrapassar esse horário);5- a reclamante dispunha de uma hora de intervalo de refeições;6- recebem atualmente refeição (consistente em arroz..."
https://pje.trt2.jus.br/jurisprudencia/b36fcb56f75e791faf1eef609da92360;Processo ATOrd - 1000761-78.2015.5.02.0431;Sentença - Data de assinatura: 05/02/2016;Órgão julgador: 1ª Vara do Trabalho de Santo André;"• A testemunha Marcio também fez afirmações congruentes a esta: ""que teve uma época que a refeição era o triplo top, que era fornecido salpicão, salada de frutas, sanduiche e suco; depois passou a ser arroz, feijão, salada, uma opção de mistura e suco"" (Id. bccc359, pág.2).Assim, não resta dúvidas que a reclamada cumpriu a norma coletiva ao fornecer ao reclamante refeições consistentes em alimentos comercializados pela empresa.Improcede o pedido de item h do rol exordial...."
https://pje.trt2.jus.br/jurisprudencia/5f955168c2f56855e19d259f3808b50c;Processo ATOrd - 1000052-31.2015.5.02.0435;Sentença - Data de assinatura: 04/02/2016;Órgão julgador: 5ª Vara do Trabalho de Santo André;"• Contrariando a alegação inicial de que recebia apenas sanduíche diariamente, reclamante, em depoimento, reconhece que, ""em todas as lojas"" (sic), a reclamada fornecia-lhe refeição composta de ""arroz, feijão, carne, salada"" (sic - ID 264b532), apenas ressalvando que, por quatro ou cinco dias na semana, não era possível o preparado daquela refeição porque ""as panelas elétricas sempre estavam estragadas, razão..."
https://pje.trt2.jus.br/jurisprudencia/b2c5b23aa2537fdf593d8927659be8c8;Processo ROT - 1001380-08.2014.5.02.0313;Acórdão - Data de assinatura: 03/02/2016;Relator(a): Wilma Gomes da Silva Hernandes;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/86cd7f835c57524ac6e0fc9ca859915d;Processo ROT - 1000321-51.2015.5.02.0603;Acórdão - Data de assinatura: 03/02/2016;Relator(a): Erotilde Ribeiro dos Santos;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/a4ae0e69667c8c5740e9d586b14cb988;Processo ATOrd - 1000962-15.2015.5.02.0320;Sentença - Data de assinatura: 01/02/2016;Órgão julgador: 10ª Vara do Trabalho de Guarulhos;• DO VALE-REFEIÇÃOAlega o autor na exordial que a cláusula 54ª da CCT 2013/2015 prevê o direito à refeição, no entanto, a ré fornecia aos empregados arroz, salada e hambúrguer....
https://pje.trt2.jus.br/jurisprudencia/e3402ac9f0dc4e22244e932fbd92211c;Processo ROT - 1000673-79.2015.5.02.0612;Decisão - Data de assinatura: 01/02/2016;Órgão julgador: Gabinete da Vice-Presidência Judicial;"• Verifica-se no doc. 0244d28 que a mensagem postada pela funcionária Juscilene Silva e que foi ""curtida"" pela reclamante é a seguinte:""Lá vai meu desabafo A Dsp da uma cesta básica do caralho que da até vergonha doar um arroz veio, o feijão preto e duro nem vem sal nessa bosta toda vez diminui uma coisa daqui uns dias vai ser só a sacola vazia pra usar pra jogar lixo Pelo amor de Deus viu to indignada com essa..."
https://pje.trt2.jus.br/jurisprudencia/fc89c69793dc2d7397498f720e1d639a;Processo ATOrd - 1000614-35.2014.5.02.0254;Sentença - Data de assinatura: 31/01/2016;Órgão julgador: 4ª Vara do Trabalho de Cubatão;"• Já com relação à alimentação inadequada, a testemunha ouvida afirmou que: ""que trabalhava no mesmo local e horário do reclamante; que comia no mesmo restaurante; que a comida era péssima; que a salada era de ""ontem"", tinha mal cheiro e já chegou a ter pedra e cabelo; que o arroz e o feijão vinham queimados""...."
https://pje.trt2.jus.br/jurisprudencia/530512eed9a5ff79ad8e80d76838c638;Processo ATOrd - 1000982-62.2015.5.02.0463;Sentença - Data de assinatura: 29/01/2016;Órgão julgador: 3ª Vara do Trabalho de São Bernardo do Campo;• Apesar da reclamada não ter impugnado o valor requerido na inicial, tem-se que R$ 345,17 é um valor que não condiz com os itens e quantidades constantes da cesta básica da cláusula 20ª da CCT (arroz, feijão, açúcar, café, fubá, óleo de...
https://pje.trt2.jus.br/jurisprudencia/6c30734f0904b4a64ebb2e8b94304402;Processo ATOrd - 1001125-04.2015.5.02.0317;Sentença - Data de assinatura: 29/01/2016;Órgão julgador: 7ª Vara do Trabalho de Guarulhos;• Ademais, relativamente aos uniformes e alimentação, em conformidade com a prova oral produzida em audiência, verifico terem sido fornecidos os meios para a manutenção dos uniformes, havendo máquinas de lavar roupa à disposição no estabelecimento da reclamada, nos termos do depoimento pessoal da autora, sendo sua opção a lavagem em seu lar (art. 348 do CPC), bem como o correto fornecimento de alimentação, a qual era baseada em arroz e feijão....
https://pje.trt2.jus.br/jurisprudencia/4cec071f175ad4bea46537702b186bbd;Processo ATOrd - 1000262-83.2015.5.02.0467;Sentença - Data de assinatura: 29/01/2016;Órgão julgador: 7ª Vara do Trabalho de São Bernardo do Campo;"• Nota-se que a própria reclamante confessa em seu depoimento pessoal que ""no primeiro mês trabalhou apenas servindo café, que após esse primeiro mês passou a servir café, servir almoço, auxiliava a cozinheira a fazer as verduras e a sobremesa, que a cozinheira preparava o arroz, a carne e o feijão"" (Num..."
https://pje.trt2.jus.br/jurisprudencia/3621fdb41a0a030ca3063efc5709bc3c;Processo ATOrd - 1003700-35.2013.5.02.0323;Sentença - Data de assinatura: 29/01/2016;Órgão julgador: 13ª Vara do Trabalho de Guarulhos;"• Emerge do depoimento pessoal da reclamante, que inicialmente a ré lhe fornecia como refeição hamburguer, refrigerante e batata frita, sendo que no início do ano de 2013, foi implantado o ""triplo top 1"" e ""triplo top 2"", sendo a diferença entre eles era a carne, sendo que um dia era hamburguer e no outro era carne de frango (nuggets) e assim sucessivamente, além de arroz, feijão, maçã e um refrigerante...."
https://pje.trt2.jus.br/jurisprudencia/ec372f4ae48c7589bba9c77087b689e5;Processo ROT - 1002390-75.2014.5.02.0511;Acórdão - Data de assinatura: 28/01/2016;Relator(a): Cynthia Gomes Rosa;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/d5f978457f59f03ed4514ceb65e37e7d;Processo ROT - 1001198-85.2013.5.02.0465;Acórdão - Data de assinatura: 28/01/2016;Relator(a): Doris Ribeiro Torres Prina;Ementa:
https://pje.trt2.jus.br/jurisprudencia/79f87c42ad3050515f61ead7da5b6431;Processo ATOrd - 1002051-57.2014.5.02.0466;Sentença - Data de assinatura: 24/01/2016;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;• Ademais, a reclamada não logrou êxito em comprovar que passou a fornecer diariamente alimentação consistente em arroz e feijão antes de dezembro de 2012....
https://pje.trt2.jus.br/jurisprudencia/0ad8f915d56b4290c4a003bf47fb19a5;Processo ATOrd - 1001185-74.2015.5.02.0608;Sentença - Data de assinatura: 22/01/2016;Órgão julgador: 8ª Vara do Trabalho de São Paulo - Zona Leste;"• de 2010 a 2013, que trabalhou na loja ARI, no Carrefour; que era treinador; que entrou como atendente, depois de 6 meses foi promovido a treinador, permanecendo nessa função até a sua saída; que trabalhava das 14 às 00 hora; que, além do depoente, havia mais 3 treinadores; que o reclamante trabalhava das 14 à 00 hora; que fazia 15 a 20 minutos de intervalo para refeição, assim como o reclamante; quando o depoente entrou a refeição fornecida era lanche, depois passaou a ser arroz..."
https://pje.trt2.jus.br/jurisprudencia/a22d6bfbbfaf26c7f8e6a7e07c258677;Processo ATOrd - 1001786-73.2014.5.02.0363;Sentença - Data de assinatura: 22/01/2016;Órgão julgador: 3ª Vara do Trabalho de Mauá;• Ora, um pacote de arroz pesa 5 quilos. Um bebê de alguns meses tem mais de 5 quilos. Fica claro, assim, que há restrições no cotidiano, até porque, em se tratando de problema na coluna, é de conhecimento geral a dificuldade para algumas práticas esportivas, viagens longas sentado e com trepidações, trabalhos domésticos, etc....
https://pje.trt2.jus.br/jurisprudencia/60efef1beedc8aa355b2359e926b1865;Processo ATOrd - 1000029-42.2015.5.02.0320;Sentença - Data de assinatura: 21/01/2016;Órgão julgador: 10ª Vara do Trabalho de Guarulhos;• Afirma ainda que a partir de Outubro de 2012 a Reclamada passou a disponibilizar aos empregados pratos com arroz e feijão como opções de refeições diárias....
https://pje.trt2.jus.br/jurisprudencia/5b970ce71b9d3da5da45454cde345b65;Processo ATOrd - 1000030-27.2015.5.02.0320;Sentença - Data de assinatura: 21/01/2016;Órgão julgador: 10ª Vara do Trabalho de Guarulhos;• Afirma ainda que a partir de Outubro de 2012 a Reclamada passou a disponibilizar aos empregados pratos com arroz e feijão como opções de refeições diárias....
https://pje.trt2.jus.br/jurisprudencia/e7a825cbe864e7acc8f2777e5cc156a2;Processo ATOrd - 1002591-08.2014.5.02.0466;Sentença - Data de assinatura: 21/01/2016;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;"• Em depoimento pessoal, a autora disse ""que até 2012 a reclamada fornecia lanche, suco e salada, sendo esta duas vezes por semana; que a partir do final de 2012 passou a fornecer também arroz e feijão, que eram em conserva e produzidos na própria loja"" (ID 46f1db6 - Pág. 2)...."
https://pje.trt2.jus.br/jurisprudencia/f10a1b1a671ecdcc175b06c541eeb02e;Processo ATOrd - 1001208-93.2015.5.02.0713;Sentença - Data de assinatura: 21/01/2016;Órgão julgador: 13ª Vara do Trabalho de São Paulo - Zona Sul;"• feita pelo reclamante; que não havia faxineira; (...) que a faxina era feita pelos próprios funcionários, mas que já viu o reclamante limpando a cozinha; que a reclamada não fornecia água potável aos funcionários, sendo a única disponível a da torneira; que não era fornecido produto de limpeza ou máquina de lavar; que quando chovia era caótico, pois tinham de movimentar camas de lugar por causa das goteiras; que a reclamada não fornecia produtos de higiene; que as refeições eram ruins, pois havia carne crua, arroz..."
https://pje.trt2.jus.br/jurisprudencia/13d8e950a5d12260dfcedf62ff103994;Processo ATOrd - 1002816-21.2014.5.02.0242;Sentença - Data de assinatura: 20/01/2016;Órgão julgador: 2ª Vara do Trabalho de Cotia;"• Relata que desde outubro de 2012, a reclamada incluiu arroz e feijão no cardápio.O reclamante trabalhou na reclamada de 18/05/2012 a 17/03/14, oportunidade em que a reclamada fornecia o ""Triplo Top"" (Num. 825dd0c - Pág. 1). Observa-se que as refeições fornecidas no ""Triplo Top"" nada mais são do que os componentes do sanduíche somado a uma fruta ou salada...."
https://pje.trt2.jus.br/jurisprudencia/771efb5d48e865a584833a38db137239;Processo ATOrd - 1002134-23.2014.5.02.0321;Sentença - Data de assinatura: 18/01/2016;Órgão julgador: 11ª Vara do Trabalho de Guarulhos;• Após esse período, a ré passou a fornecer refeição composta de arroz, feijão, salada, carne, suco e frutas. Tais fatos foram corroborados pelo depoimento da testemunha ouvida a convite da ré.Diante disso, reputo que a ré cumpriu o quanto disposto na cláusula 55ª da Convenção Coletiva de Trabalho e julgo improcedente o pedido de tíquete-refeição ou indenização pelo seu não fornecimento....
https://pje.trt2.jus.br/jurisprudencia/b5e0c9e19a0a2537f010ebb5baaa7fab;Processo ATOrd - 1001066-98.2015.5.02.0613;Sentença - Data de assinatura: 14/01/2016;Órgão julgador: 13ª Vara do Trabalho de São Paulo - Zona Leste;• Asseverou a testemunha da ré que o peso médio das embalagens das mercadorias era de 20 quilos (sacos de arroz pesavam 30 kg, os de farinha pesavam 10 kg e os sacos de milho pesavam 15 kg). Também confirmou-se que, por dia de trabalho, eram descarregados em torno de 20 caminhões, variando o tipo de mercadoria entregue....
https://pje.trt2.jus.br/jurisprudencia/309af619c98fefdb175efdb2abb89711;Processo ATOrd - 1001487-47.2015.5.02.0271;Sentença - Data de assinatura: 12/01/2016;Órgão julgador: Vara do Trabalho de Embu das Artes;• se referem (arroz...
https://pje.trt2.jus.br/jurisprudencia/cafa866f059412dc6095c2f95d6b2ba4;Processo ATOrd - 1000061-94.2015.5.02.0466;Sentença - Data de assinatura: 12/01/2016;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;"• que por turno havia na cozinha uma cozinheira, uma meio-oficial e de uma a duas ajudantes; que era a cozinheira quem supervisionava os empregados da cozinha e fazia a escala de trabalho; que os auxiliares de modo geral faziam de tudo um pouco, higienizando e cortando alimentos, fazendo saladas, lavando louça; que quem cozinhava prato principal as guarnições, o arroz..."
https://pje.trt2.jus.br/jurisprudencia/4ffe55ca1dd1ccd4ba13139326ccd677;Processo ATOrd - 1000053-72.2014.5.02.0363;Sentença - Data de assinatura: 11/01/2016;Órgão julgador: 3ª Vara do Trabalho de Mauá;• Ora, um pacote de arroz pesa 5 quilos. Um bebê de alguns meses tem mais de 5 quilos. Fica claro, assim, que há restrições no cotidiano, e até mesmo a dificuldade para algumas práticas esportivas, viagens longas sentado e com trepidações, etc....
https://pje.trt2.jus.br/jurisprudencia/4afd686fb98c436c4e3f6729da9b991f;Processo ATOrd - 1000044-15.2015.5.02.0254;Sentença - Data de assinatura: 08/01/2016;Órgão julgador: 4ª Vara do Trabalho de Cubatão;"• Alegou que faltava carne/frango e salada; que normalmente alguns trabalhadores se alimentavam somente com arroz e feijão; que também faltava café da manhã.A reclamada afirmou que fornecia café da manhã e almoço; que não havia falta de alimentos...."
https://pje.trt2.jus.br/jurisprudencia/f4cae0de2a17e90f0f735f21ad98f35a;Processo ATOrd - 1001994-08.2015.5.02.0465;Sentença - Data de assinatura: 07/01/2016;Órgão julgador: 5ª Vara do Trabalho de São Bernardo do Campo;• Destaca que os lanches ofertados superam o valor mínimo estipulado pelo benefício coletivo, além do fato de que várias opções de alimentação foram propiciadas com a implantação de um novo cardápio composto de quatorze refeições, contendo além do prato principal (arroz e feijão), salada, fruta e bebida.À análise....
https://pje.trt2.jus.br/jurisprudencia/7ec044be461c6b16fa3855009a94e426;Processo ATOrd - 1002465-55.2014.5.02.0466;Sentença - Data de assinatura: 07/01/2016;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;"• O representante legal da reclamada, disse, em depoimento pessoal ""que no início era fornecido o Triplo Top para a reclamante (...) que em outubro/2012 a reclamada passou a oferecer comida que era arroz e feijão"" (ID 8478b75 - Pág. 2).A testemunha da reclamada, Sra...."
https://pje.trt2.jus.br/jurisprudencia/bb84fa0b8e30f726a047ae473f200a07;Processo ATOrd - 1000880-40.2015.5.02.0463;Sentença - Data de assinatura: 29/12/2015;Órgão julgador: 3ª Vara do Trabalho de São Bernardo do Campo;• Mesmo porque, em depoimento pessoal, o reclamante disse recebia lanche como refeição e que aproximadamente a partir do início de 2013, a reclamada passou a oferecer arroz e feijão....
https://pje.trt2.jus.br/jurisprudencia/937f5a5f415b62741c182bffac29cdb7;Processo ATOrd - 1000106-94.2014.5.02.0317;Sentença - Data de assinatura: 17/12/2015;Órgão julgador: 10ª Vara do Trabalho de Guarulhos;• Cabe ressaltar que a partir de Outubro de 2012 a Reclamada passou a disponibilizar aos empregados pratos com arroz e feijão como opções de refeições diárias, conforme demonstra cardápio anexo. Diariamente são oferecidas duas opções de refeição, diferentes, totalizando as quatorze refeições....
https://pje.trt2.jus.br/jurisprudencia/ef6dc5866879d5bdc60b8348cc5c4194;Processo ATOrd - 1000835-12.2015.5.02.0471;Sentença - Data de assinatura: 16/12/2015;Órgão julgador: 1ª Vara do Trabalho de São Caetano do Sul;"• O reclamado asseverou, por seu turno, que fornece tanto lanche quanto refeição composta de arroz e feijão, pelo que não lhe seriam devidos os ticket-refeição; além disso, as refeições ou lanches fornecidos pelo reclamado apresentam valores superiores ao ticket pleiteado pelo reclamante...."
https://pje.trt2.jus.br/jurisprudencia/68bf025e652719c1585e4e8e556bc8ce;Processo ATOrd - 1000834-27.2015.5.02.0471;Sentença - Data de assinatura: 16/12/2015;Órgão julgador: 1ª Vara do Trabalho de São Caetano do Sul;"• O reclamado asseverou, por seu turno, que fornece tanto lanche quanto refeição composta de arroz e feijão, pelo que não lhe seriam devidos os ticket-refeição; além disso, as refeições ou lanches fornecidos pelo reclamado apresentam valores superiores ao ticket pleiteado pela reclamante...."
https://pje.trt2.jus.br/jurisprudencia/26f9927695d23c8de006a4acae7a05ca;Processo ROT - 1000840-35.2013.5.02.0461;Acórdão - Data de assinatura: 15/12/2015;Relator(a): Luciana Carla Correa Bertocco;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/95eb1d882356cccf23712c873aa07e1d;Processo ATOrd - 1000395-37.2015.5.02.0464;Sentença - Data de assinatura: 11/12/2015;Órgão julgador: 4ª Vara do Trabalho de São Bernardo do Campo;"• Além disso, em depoimento pessoal, a reclamante confessou que ""durante a semana a reclamada fornecia refeição consistente em arroz, feijão, salada e carne. Aos finais de semana o empregado poderia optar pelo lanche ou pela comida, sendo que muitas vezes a panela estava quebrada"".A testemunha da reclamada também informou que havia panela reserva.Neste sentido, julgo improcedente a pretensão...."
https://pje.trt2.jus.br/jurisprudencia/d2d1da64d8cd1aa87547942e23ef0e7f;Processo ATOrd - 1000751-23.2015.5.02.0467;Sentença - Data de assinatura: 11/12/2015;Órgão julgador: 7ª Vara do Trabalho de São Bernardo do Campo;"• Defendendo-se, a reclamada sustenta o adimplemento da cláusula convencional por meio de prestação in natura, esclarecendo que desde""início do ano de 2010, foi implantado em todas as lojas da rede em São Paulo, o novo cardápio, denominado ""Triplo Top"", o qual consiste em quatorze refeições"" (Num. e5c4bca - Pág. 14), acrescentando mais à frente que ""desde outubro de 2012, a Reclamada, por livre e espontânea vontade passou a fornecer o chamado 'novo triplo top', em que consta arroz..."
https://pje.trt2.jus.br/jurisprudencia/9f73657306f0b6b0b45882108faa439e;Processo ROT - 1001462-96.2013.5.02.0467;Acórdão - Data de assinatura: 10/12/2015;Relator(a): Candida Alves Leao;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/8e8106aea371cc026b9e7708334f7f36;Processo ROT - 1001167-77.2013.5.02.0461;Acórdão - Data de assinatura: 10/12/2015;Relator(a): Regina Celi Vieira Ferro;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/88f226647148a5ae40556ca301210dd7;Processo ATOrd - 1002294-04.2014.5.02.0465;Sentença - Data de assinatura: 09/12/2015;Órgão julgador: 5ª Vara do Trabalho de São Bernardo do Campo;• Destaca que os lanches ofertados superam o valor mínimo estipulado pelo benefício coletivo, além do fato de que várias opções de alimentação foram propiciadas com a implantação de um novo cardápio composto de quatorze refeições, contendo além do prato principal (arroz e feijão), salada, fruta e bebida.À análise....
https://pje.trt2.jus.br/jurisprudencia/8e4f4196d0fc8b2e943ed3380018e07a;Processo ATOrd - 1001593-40.2014.5.02.0466;Sentença - Data de assinatura: 08/12/2015;Órgão julgador: 6ª Vara do Trabalho de São Bernardo do Campo;• Em defesa, a ré resiste ao pedido, sob o argumento de que havia fornecimento de arroz e feijão diário, bem como...
https://pje.trt2.jus.br/jurisprudencia/7929947c1d81750127f889a78891636e;Processo ATOrd - 1002456-05.2014.5.02.0463;Sentença - Data de assinatura: 08/12/2015;Órgão julgador: 3ª Vara do Trabalho de São Bernardo do Campo;• Mesmo porque, em depoimento pessoal, o reclamante disse recebia lanche como refeição e que aproximadamente a partir de 2013 a reclamada passou a oferecer arroz e feijão....
